value,count,year,NAME
59,6084,2022,North Australia [NAU:25]
60,5576,2022,North Australia [NAU:25]
61,5137,2022,North Australia [NAU:25]
62,4845,2022,North Australia [NAU:25]
63,4338,2022,North Australia [NAU:25]
64,3945,2022,North Australia [NAU:25]
65,3685,2022,North Australia [NAU:25]
66,3449,2022,North Australia [NAU:25]
67,3226,2022,North Australia [NAU:25]
68,3017,2022,North Australia [NAU:25]
69,2823,2022,North Australia [NAU:25]
70,2686,2022,North Australia [NAU:25]
71,2589,2022,North Australia [NAU:25]
72,2523,2022,North Australia [NAU:25]
73,2540,2022,North Australia [NAU:25]
74,2435,2022,North Australia [NAU:25]
75,2502,2022,North Australia [NAU:25]
76,2596,2022,North Australia [NAU:25]
77,2596,2022,North Australia [NAU:25]
78,2841,2022,North Australia [NAU:25]
79,2938,2022,North Australia [NAU:25]
80,3077,2022,North Australia [NAU:25]
81,3116,2022,North Australia [NAU:25]
82,3257,2022,North Australia [NAU:25]
83,2931,2022,North Australia [NAU:25]
84,2519,2022,North Australia [NAU:25]
85,1954,2022,North Australia [NAU:25]
86,1476,2022,North Australia [NAU:25]
87,992,2022,North Australia [NAU:25]
88,550,2022,North Australia [NAU:25]
89,299,2022,North Australia [NAU:25]
90,113,2022,North Australia [NAU:25]
91,23,2022,North Australia [NAU:25]
92,6,2022,North Australia [NAU:25]
0,307926,2022,North-East Brazil [NEB:8]
1,115975,2022,North-East Brazil [NEB:8]
2,323161,2022,North-East Brazil [NEB:8]
3,603116,2022,North-East Brazil [NEB:8]
4,722264,2022,North-East Brazil [NEB:8]
5,856591,2022,North-East Brazil [NEB:8]
6,980578,2022,North-East Brazil [NEB:8]
7,1052016,2022,North-East Brazil [NEB:8]
8,1070498,2022,North-East Brazil [NEB:8]
9,1061536,2022,North-East Brazil [NEB:8]
10,1037017,2022,North-East Brazil [NEB:8]
11,1004594,2022,North-East Brazil [NEB:8]
12,968540,2022,North-East Brazil [NEB:8]
13,940677,2022,North-East Brazil [NEB:8]
14,918049,2022,North-East Brazil [NEB:8]
15,909001,2022,North-East Brazil [NEB:8]
16,914678,2022,North-East Brazil [NEB:8]
17,926559,2022,North-East Brazil [NEB:8]
18,941989,2022,North-East Brazil [NEB:8]
19,951677,2022,North-East Brazil [NEB:8]
20,955127,2022,North-East Brazil [NEB:8]
21,952251,2022,North-East Brazil [NEB:8]
22,940910,2022,North-East Brazil [NEB:8]
23,926949,2022,North-East Brazil [NEB:8]
24,926035,2022,North-East Brazil [NEB:8]
25,939432,2022,North-East Brazil [NEB:8]
26,946212,2022,North-East Brazil [NEB:8]
27,916366,2022,North-East Brazil [NEB:8]
28,852827,2022,North-East Brazil [NEB:8]
29,771828,2022,North-East Brazil [NEB:8]
30,689877,2022,North-East Brazil [NEB:8]
31,608520,2022,North-East Brazil [NEB:8]
32,535977,2022,North-East Brazil [NEB:8]
33,467323,2022,North-East Brazil [NEB:8]
34,407415,2022,North-East Brazil [NEB:8]
35,352809,2022,North-East Brazil [NEB:8]
36,306588,2022,North-East Brazil [NEB:8]
37,267149,2022,North-East Brazil [NEB:8]
38,230411,2022,North-East Brazil [NEB:8]
39,197653,2022,North-East Brazil [NEB:8]
40,168856,2022,North-East Brazil [NEB:8]
41,143537,2022,North-East Brazil [NEB:8]
42,123486,2022,North-East Brazil [NEB:8]
43,106056,2022,North-East Brazil [NEB:8]
44,90828,2022,North-East Brazil [NEB:8]
45,78322,2022,North-East Brazil [NEB:8]
46,67016,2022,North-East Brazil [NEB:8]
47,58086,2022,North-East Brazil [NEB:8]
48,51041,2022,North-East Brazil [NEB:8]
49,45555,2022,North-East Brazil [NEB:8]
50,40938,2022,North-East Brazil [NEB:8]
51,36184,2022,North-East Brazil [NEB:8]
52,31972,2022,North-East Brazil [NEB:8]
53,28193,2022,North-East Brazil [NEB:8]
54,24269,2022,North-East Brazil [NEB:8]
55,21631,2022,North-East Brazil [NEB:8]
56,19002,2022,North-East Brazil [NEB:8]
57,16979,2022,North-East Brazil [NEB:8]
58,15476,2022,North-East Brazil [NEB:8]
59,14345,2022,North-East Brazil [NEB:8]
60,13106,2022,North-East Brazil [NEB:8]
61,11904,2022,North-East Brazil [NEB:8]
62,11270,2022,North-East Brazil [NEB:8]
63,10094,2022,North-East Brazil [NEB:8]
64,9556,2022,North-East Brazil [NEB:8]
65,8921,2022,North-East Brazil [NEB:8]
66,8230,2022,North-East Brazil [NEB:8]
67,7812,2022,North-East Brazil [NEB:8]
68,7583,2022,North-East Brazil [NEB:8]
69,7216,2022,North-East Brazil [NEB:8]
70,6979,2022,North-East Brazil [NEB:8]
71,6854,2022,North-East Brazil [NEB:8]
72,6923,2022,North-East Brazil [NEB:8]
73,6800,2022,North-East Brazil [NEB:8]
74,6750,2022,North-East Brazil [NEB:8]
75,6630,2022,North-East Brazil [NEB:8]
76,6526,2022,North-East Brazil [NEB:8]
77,6577,2022,North-East Brazil [NEB:8]
78,6441,2022,North-East Brazil [NEB:8]
79,6464,2022,North-East Brazil [NEB:8]
80,6212,2022,North-East Brazil [NEB:8]
81,6024,2022,North-East Brazil [NEB:8]
82,5701,2022,North-East Brazil [NEB:8]
83,5159,2022,North-East Brazil [NEB:8]
84,4557,2022,North-East Brazil [NEB:8]
85,3686,2022,North-East Brazil [NEB:8]
86,2849,2022,North-East Brazil [NEB:8]
87,1769,2022,North-East Brazil [NEB:8]
88,919,2022,North-East Brazil [NEB:8]
89,396,2022,North-East Brazil [NEB:8]
90,145,2022,North-East Brazil [NEB:8]
91,42,2022,North-East Brazil [NEB:8]
92,1,2022,North-East Brazil [NEB:8]
0,3999199,2022,North Europe [NEU:11]
1,2544623,2022,North Europe [NEU:11]
2,1925358,2022,North Europe [NEU:11]
3,3921089,2022,North Europe [NEU:11]
4,7882114,2022,North Europe [NEU:11]
5,7666965,2022,North Europe [NEU:11]
6,4944933,2022,North Europe [NEU:11]
7,3040329,2022,North Europe [NEU:11]
8,2010809,2022,North Europe [NEU:11]
9,1434902,2022,North Europe [NEU:11]
10,1085363,2022,North Europe [NEU:11]
11,858098,2022,North Europe [NEU:11]
12,703830,2022,North Europe [NEU:11]
13,594349,2022,North Europe [NEU:11]
14,517487,2022,North Europe [NEU:11]
15,458745,2022,North Europe [NEU:11]
16,419430,2022,North Europe [NEU:11]
17,390207,2022,North Europe [NEU:11]
18,370231,2022,North Europe [NEU:11]
19,354685,2022,North Europe [NEU:11]
20,343848,2022,North Europe [NEU:11]
21,333861,2022,North Europe [NEU:11]
22,325157,2022,North Europe [NEU:11]
23,317388,2022,North Europe [NEU:11]
24,315666,2022,North Europe [NEU:11]
25,317913,2022,North Europe [NEU:11]
26,321840,2022,North Europe [NEU:11]
27,318828,2022,North Europe [NEU:11]
28,310773,2022,North Europe [NEU:11]
29,299617,2022,North Europe [NEU:11]
30,286865,2022,North Europe [NEU:11]
31,272366,2022,North Europe [NEU:11]
32,258685,2022,North Europe [NEU:11]
33,242386,2022,North Europe [NEU:11]
34,228320,2022,North Europe [NEU:11]
35,211952,2022,North Europe [NEU:11]
36,198535,2022,North Europe [NEU:11]
37,184095,2022,North Europe [NEU:11]
38,171493,2022,North Europe [NEU:11]
39,158632,2022,North Europe [NEU:11]
40,145979,2022,North Europe [NEU:11]
41,133960,2022,North Europe [NEU:11]
42,123021,2022,North Europe [NEU:11]
43,112578,2022,North Europe [NEU:11]
44,103489,2022,North Europe [NEU:11]
45,95577,2022,North Europe [NEU:11]
46,89150,2022,North Europe [NEU:11]
47,82886,2022,North Europe [NEU:11]
48,76604,2022,North Europe [NEU:11]
49,72559,2022,North Europe [NEU:11]
50,68442,2022,North Europe [NEU:11]
51,64551,2022,North Europe [NEU:11]
52,60476,2022,North Europe [NEU:11]
53,56770,2022,North Europe [NEU:11]
54,51690,2022,North Europe [NEU:11]
55,47942,2022,North Europe [NEU:11]
56,44497,2022,North Europe [NEU:11]
57,42087,2022,North Europe [NEU:11]
58,39914,2022,North Europe [NEU:11]
59,38723,2022,North Europe [NEU:11]
60,37075,2022,North Europe [NEU:11]
61,35537,2022,North Europe [NEU:11]
62,34221,2022,North Europe [NEU:11]
63,33022,2022,North Europe [NEU:11]
64,31665,2022,North Europe [NEU:11]
65,30637,2022,North Europe [NEU:11]
66,29953,2022,North Europe [NEU:11]
67,29113,2022,North Europe [NEU:11]
68,28456,2022,North Europe [NEU:11]
69,28229,2022,North Europe [NEU:11]
70,27933,2022,North Europe [NEU:11]
71,27466,2022,North Europe [NEU:11]
72,27744,2022,North Europe [NEU:11]
73,27550,2022,North Europe [NEU:11]
74,28315,2022,North Europe [NEU:11]
75,28325,2022,North Europe [NEU:11]
76,28443,2022,North Europe [NEU:11]
77,28969,2022,North Europe [NEU:11]
78,29028,2022,North Europe [NEU:11]
79,28775,2022,North Europe [NEU:11]
80,28870,2022,North Europe [NEU:11]
81,28464,2022,North Europe [NEU:11]
82,27499,2022,North Europe [NEU:11]
83,26115,2022,North Europe [NEU:11]
84,24149,2022,North Europe [NEU:11]
85,21018,2022,North Europe [NEU:11]
86,17137,2022,North Europe [NEU:11]
87,12391,2022,North Europe [NEU:11]
88,7859,2022,North Europe [NEU:11]
89,4050,2022,North Europe [NEU:11]
90,1480,2022,North Europe [NEU:11]
91,418,2022,North Europe [NEU:11]
92,61,2022,North Europe [NEU:11]
93,1,2022,North Europe [NEU:11]
0,845339,2022,Southern Africa [SAF:17]
1,329532,2022,Southern Africa [SAF:17]
2,1823852,2022,Southern Africa [SAF:17]
3,5763797,2022,Southern Africa [SAF:17]
4,7682822,2022,Southern Africa [SAF:17]
5,7387518,2022,Southern Africa [SAF:17]
6,6104045,2022,Southern Africa [SAF:17]
7,4808546,2022,Southern Africa [SAF:17]
8,3865091,2022,Southern Africa [SAF:17]
9,3203737,2022,Southern Africa [SAF:17]
10,2719970,2022,Southern Africa [SAF:17]
11,2338686,2022,Southern Africa [SAF:17]
12,2040897,2022,Southern Africa [SAF:17]
13,1803491,2022,Southern Africa [SAF:17]
14,1617015,2022,Southern Africa [SAF:17]
15,1470746,2022,Southern Africa [SAF:17]
16,1353891,2022,Southern Africa [SAF:17]
17,1260154,2022,Southern Africa [SAF:17]
18,1184370,2022,Southern Africa [SAF:17]
19,1115804,2022,Southern Africa [SAF:17]
20,1052410,2022,Southern Africa [SAF:17]
21,992981,2022,Southern Africa [SAF:17]
22,932233,2022,Southern Africa [SAF:17]
23,879427,2022,Southern Africa [SAF:17]
24,831810,2022,Southern Africa [SAF:17]
25,797067,2022,Southern Africa [SAF:17]
26,761619,2022,Southern Africa [SAF:17]
27,712383,2022,Southern Africa [SAF:17]
28,650808,2022,Southern Africa [SAF:17]
29,583833,2022,Southern Africa [SAF:17]
30,518556,2022,Southern Africa [SAF:17]
31,461212,2022,Southern Africa [SAF:17]
32,404068,2022,Southern Africa [SAF:17]
33,353911,2022,Southern Africa [SAF:17]
34,308646,2022,Southern Africa [SAF:17]
35,271300,2022,Southern Africa [SAF:17]
36,238527,2022,Southern Africa [SAF:17]
37,210361,2022,Southern Africa [SAF:17]
38,184589,2022,Southern Africa [SAF:17]
39,161848,2022,Southern Africa [SAF:17]
40,141134,2022,Southern Africa [SAF:17]
41,124578,2022,Southern Africa [SAF:17]
42,108302,2022,Southern Africa [SAF:17]
43,95212,2022,Southern Africa [SAF:17]
44,84461,2022,Southern Africa [SAF:17]
45,74976,2022,Southern Africa [SAF:17]
46,66827,2022,Southern Africa [SAF:17]
47,59257,2022,Southern Africa [SAF:17]
48,53606,2022,Southern Africa [SAF:17]
49,48741,2022,Southern Africa [SAF:17]
50,44309,2022,Southern Africa [SAF:17]
51,40387,2022,Southern Africa [SAF:17]
52,37089,2022,Southern Africa [SAF:17]
53,32943,2022,Southern Africa [SAF:17]
54,29826,2022,Southern Africa [SAF:17]
55,26728,2022,Southern Africa [SAF:17]
56,24427,2022,Southern Africa [SAF:17]
57,22513,2022,Southern Africa [SAF:17]
58,21163,2022,Southern Africa [SAF:17]
59,20065,2022,Southern Africa [SAF:17]
60,18598,2022,Southern Africa [SAF:17]
61,17658,2022,Southern Africa [SAF:17]
62,16600,2022,Southern Africa [SAF:17]
63,15772,2022,Southern Africa [SAF:17]
64,14781,2022,Southern Africa [SAF:17]
65,13928,2022,Southern Africa [SAF:17]
66,13391,2022,Southern Africa [SAF:17]
67,12541,2022,Southern Africa [SAF:17]
68,11915,2022,Southern Africa [SAF:17]
69,11714,2022,Southern Africa [SAF:17]
70,11277,2022,Southern Africa [SAF:17]
71,10788,2022,Southern Africa [SAF:17]
72,10747,2022,Southern Africa [SAF:17]
73,10519,2022,Southern Africa [SAF:17]
74,10228,2022,Southern Africa [SAF:17]
75,10125,2022,Southern Africa [SAF:17]
76,10102,2022,Southern Africa [SAF:17]
77,9816,2022,Southern Africa [SAF:17]
78,9907,2022,Southern Africa [SAF:17]
79,9556,2022,Southern Africa [SAF:17]
80,9571,2022,Southern Africa [SAF:17]
81,9244,2022,Southern Africa [SAF:17]
82,8780,2022,Southern Africa [SAF:17]
83,8497,2022,Southern Africa [SAF:17]
84,7802,2022,Southern Africa [SAF:17]
85,6752,2022,Southern Africa [SAF:17]
86,5643,2022,Southern Africa [SAF:17]
87,4013,2022,Southern Africa [SAF:17]
88,2435,2022,Southern Africa [SAF:17]
89,1279,2022,Southern Africa [SAF:17]
90,519,2022,Southern Africa [SAF:17]
91,134,2022,Southern Africa [SAF:17]
92,20,2022,Southern Africa [SAF:17]
93,3,2022,Southern Africa [SAF:17]
0,11304603,2022,Sahara [SAH:14]
1,32064545,2022,Sahara [SAH:14]
2,12924263,2022,Sahara [SAH:14]
3,11088255,2022,Sahara [SAH:14]
4,11951211,2022,Sahara [SAH:14]
5,10151775,2022,Sahara [SAH:14]
6,6628994,2022,Sahara [SAH:14]
7,3944008,2022,Sahara [SAH:14]
8,2410097,2022,Sahara [SAH:14]
9,1569710,2022,Sahara [SAH:14]
10,1083253,2022,Sahara [SAH:14]
11,787367,2022,Sahara [SAH:14]
12,597818,2022,Sahara [SAH:14]
13,469851,2022,Sahara [SAH:14]
14,379566,2022,Sahara [SAH:14]
15,315075,2022,Sahara [SAH:14]
16,266359,2022,Sahara [SAH:14]
17,227279,2022,Sahara [SAH:14]
18,198170,2022,Sahara [SAH:14]
19,174530,2022,Sahara [SAH:14]
20,154001,2022,Sahara [SAH:14]
21,137098,2022,Sahara [SAH:14]
22,123696,2022,Sahara [SAH:14]
23,111672,2022,Sahara [SAH:14]
24,101060,2022,Sahara [SAH:14]
25,92330,2022,Sahara [SAH:14]
26,84406,2022,Sahara [SAH:14]
27,77800,2022,Sahara [SAH:14]
28,72272,2022,Sahara [SAH:14]
29,67497,2022,Sahara [SAH:14]
30,61842,2022,Sahara [SAH:14]
31,57669,2022,Sahara [SAH:14]
32,53574,2022,Sahara [SAH:14]
33,49773,2022,Sahara [SAH:14]
34,46288,2022,Sahara [SAH:14]
35,43853,2022,Sahara [SAH:14]
36,41476,2022,Sahara [SAH:14]
37,38417,2022,Sahara [SAH:14]
38,35951,2022,Sahara [SAH:14]
39,33800,2022,Sahara [SAH:14]
40,31318,2022,Sahara [SAH:14]
41,29199,2022,Sahara [SAH:14]
42,27415,2022,Sahara [SAH:14]
43,25560,2022,Sahara [SAH:14]
44,23916,2022,Sahara [SAH:14]
45,22435,2022,Sahara [SAH:14]
46,21924,2022,Sahara [SAH:14]
47,21085,2022,Sahara [SAH:14]
48,20650,2022,Sahara [SAH:14]
49,20410,2022,Sahara [SAH:14]
50,20501,2022,Sahara [SAH:14]
51,19989,2022,Sahara [SAH:14]
52,19629,2022,Sahara [SAH:14]
53,18761,2022,Sahara [SAH:14]
54,18283,2022,Sahara [SAH:14]
55,17223,2022,Sahara [SAH:14]
56,15948,2022,Sahara [SAH:14]
57,14874,2022,Sahara [SAH:14]
58,14137,2022,Sahara [SAH:14]
59,13203,2022,Sahara [SAH:14]
60,12857,2022,Sahara [SAH:14]
61,12023,2022,Sahara [SAH:14]
62,11351,2022,Sahara [SAH:14]
63,10686,2022,Sahara [SAH:14]
64,9967,2022,Sahara [SAH:14]
65,9304,2022,Sahara [SAH:14]
66,8854,2022,Sahara [SAH:14]
67,8463,2022,Sahara [SAH:14]
68,7948,2022,Sahara [SAH:14]
69,7349,2022,Sahara [SAH:14]
70,7223,2022,Sahara [SAH:14]
71,6738,2022,Sahara [SAH:14]
72,6632,2022,Sahara [SAH:14]
73,6181,2022,Sahara [SAH:14]
74,5893,2022,Sahara [SAH:14]
75,5673,2022,Sahara [SAH:14]
76,5204,2022,Sahara [SAH:14]
77,5006,2022,Sahara [SAH:14]
78,4707,2022,Sahara [SAH:14]
79,4413,2022,Sahara [SAH:14]
80,3964,2022,Sahara [SAH:14]
81,3602,2022,Sahara [SAH:14]
82,3265,2022,Sahara [SAH:14]
83,2758,2022,Sahara [SAH:14]
84,2370,2022,Sahara [SAH:14]
85,1758,2022,Sahara [SAH:14]
86,1378,2022,Sahara [SAH:14]
87,880,2022,Sahara [SAH:14]
88,572,2022,Sahara [SAH:14]
89,266,2022,Sahara [SAH:14]
90,103,2022,Sahara [SAH:14]
91,22,2022,Sahara [SAH:14]
92,3,2022,Sahara [SAH:14]
0,952918,2022,South Asia [SAS:23]
1,572785,2022,South Asia [SAS:23]
2,614214,2022,South Asia [SAS:23]
3,1099699,2022,South Asia [SAS:23]
4,2210119,2022,South Asia [SAS:23]
5,3176339,2022,South Asia [SAS:23]
6,3169578,2022,South Asia [SAS:23]
7,2597716,2022,South Asia [SAS:23]
8,2067541,2022,South Asia [SAS:23]
9,1709040,2022,South Asia [SAS:23]
10,1470541,2022,South Asia [SAS:23]
11,1304738,2022,South Asia [SAS:23]
12,1185974,2022,South Asia [SAS:23]
13,1101303,2022,South Asia [SAS:23]
14,1038038,2022,South Asia [SAS:23]
15,999757,2022,South Asia [SAS:23]
16,968570,2022,South Asia [SAS:23]
17,950800,2022,South Asia [SAS:23]
18,940702,2022,South Asia [SAS:23]
19,938259,2022,South Asia [SAS:23]
20,939901,2022,South Asia [SAS:23]
21,943658,2022,South Asia [SAS:23]
22,949249,2022,South Asia [SAS:23]
23,959209,2022,South Asia [SAS:23]
24,972857,2022,South Asia [SAS:23]
25,995919,2022,South Asia [SAS:23]
26,1023365,2022,South Asia [SAS:23]
27,1049966,2022,South Asia [SAS:23]
28,1071538,2022,South Asia [SAS:23]
29,1085405,2022,South Asia [SAS:23]
30,1094149,2022,South Asia [SAS:23]
31,1091963,2022,South Asia [SAS:23]
32,1082170,2022,South Asia [SAS:23]
33,1064712,2022,South Asia [SAS:23]
34,1040639,2022,South Asia [SAS:23]
35,1013885,2022,South Asia [SAS:23]
36,987594,2022,South Asia [SAS:23]
37,960330,2022,South Asia [SAS:23]
38,919958,2022,South Asia [SAS:23]
39,873838,2022,South Asia [SAS:23]
40,822118,2022,South Asia [SAS:23]
41,767762,2022,South Asia [SAS:23]
42,713156,2022,South Asia [SAS:23]
43,664667,2022,South Asia [SAS:23]
44,615059,2022,South Asia [SAS:23]
45,571842,2022,South Asia [SAS:23]
46,528740,2022,South Asia [SAS:23]
47,489362,2022,South Asia [SAS:23]
48,457112,2022,South Asia [SAS:23]
49,427655,2022,South Asia [SAS:23]
50,395695,2022,South Asia [SAS:23]
51,363358,2022,South Asia [SAS:23]
52,330883,2022,South Asia [SAS:23]
53,296309,2022,South Asia [SAS:23]
54,263419,2022,South Asia [SAS:23]
55,233140,2022,South Asia [SAS:23]
56,207922,2022,South Asia [SAS:23]
57,187974,2022,South Asia [SAS:23]
58,172258,2022,South Asia [SAS:23]
59,158734,2022,South Asia [SAS:23]
60,146178,2022,South Asia [SAS:23]
61,133965,2022,South Asia [SAS:23]
62,121979,2022,South Asia [SAS:23]
63,110442,2022,South Asia [SAS:23]
64,100721,2022,South Asia [SAS:23]
65,90827,2022,South Asia [SAS:23]
66,82031,2022,South Asia [SAS:23]
67,74821,2022,South Asia [SAS:23]
68,67645,2022,South Asia [SAS:23]
69,62573,2022,South Asia [SAS:23]
70,57218,2022,South Asia [SAS:23]
71,52903,2022,South Asia [SAS:23]
72,49175,2022,South Asia [SAS:23]
73,45429,2022,South Asia [SAS:23]
74,42589,2022,South Asia [SAS:23]
75,40450,2022,South Asia [SAS:23]
76,38028,2022,South Asia [SAS:23]
77,36687,2022,South Asia [SAS:23]
78,34720,2022,South Asia [SAS:23]
79,33384,2022,South Asia [SAS:23]
80,32445,2022,South Asia [SAS:23]
81,31530,2022,South Asia [SAS:23]
82,30319,2022,South Asia [SAS:23]
83,28229,2022,South Asia [SAS:23]
84,25200,2022,South Asia [SAS:23]
85,20664,2022,South Asia [SAS:23]
86,15539,2022,South Asia [SAS:23]
87,10460,2022,South Asia [SAS:23]
88,5911,2022,South Asia [SAS:23]
89,2878,2022,South Asia [SAS:23]
90,911,2022,South Asia [SAS:23]
91,185,2022,South Asia [SAS:23]
92,16,2022,South Asia [SAS:23]
93,1,2022,South Asia [SAS:23]
0,1080061,2022,South Australia/New Zealand [SAU:26]
1,272805,2022,South Australia/New Zealand [SAU:26]
2,543384,2022,South Australia/New Zealand [SAU:26]
3,1775451,2022,South Australia/New Zealand [SAU:26]
4,3257941,2022,South Australia/New Zealand [SAU:26]
5,3258839,2022,South Australia/New Zealand [SAU:26]
6,2452615,2022,South Australia/New Zealand [SAU:26]
7,1759954,2022,South Australia/New Zealand [SAU:26]
